unit_id,repository_id,file_path,blob_sha,category_1_1_0,expected_category
00665505a69df02951e496c0408a49941973fc1b5fa79eff366e7a67a793b2b1,open-edge-platform/anomalib,configs/model/ganomaly.yaml,0b84d9b9606029b63a01b93945ab050d0cf75049,CONFIG,CONFIG
095e054717ebc2d112cdc9fcaebd2bb31b79db273ea103cee0ae2dbd533dde3f,pymc-labs/pymc-marketing,data/config_files/funnel_intro_naive_a.yml,c2684fa9938d600cc3c4793e105646d1978359c5,CONFIG,CONFIG
02427a8f634d7c2b9b8af05b846798442bbc1eff4d3a71a5230fba1625607044,ultralytics/ultralytics,ultralytics/cfg/datasets/coco8-seg.yaml,71f6e54abb06f441dce4d1532959ecb8eb575ff9,CONFIG,CONFIG
00784b8b765978b5e7b1efb108f38ab9b90e2cad79bb1b758f3908e686c28894,open-edge-platform/anomalib,anomalib/models/cflow/config.yaml,0ffc21661d2893a50f15c6dc712eec5ae161242d,CONFIG,CONFIG
25e41d1478f815fb1343380a7baea77e449b0a056699e933a41ffbe65436c2d1,pymc-labs/pymc-marketing,data/config_files/multi_dimensional_hierarchical_model.yml,aff412163a1b9ebf4c9c9263d20c0fe0222b59c5,CONFIG,CONFIG
02681ddfec9774f912c30e69f9a43c9a4e47a75ba5cc46149c2a68fdd1e82013,ultralytics/ultralytics,ultralytics/cfg/datasets/dota8-multispectral.yaml,2475de92d35b388cf2a515208dcf75664c1df319,CONFIG,CONFIG
0082840296097501f8d098e095dfc0bed8ffc0666c6b19f2c656d79a37b08e72,open-edge-platform/anomalib,anomalib/models/rkde/config.yaml,d18a73044413bf65501128b9572f46cb50385b03,CONFIG,CONFIG
44c57169bf92db844bdb32ffb06321edbc36c74de6449c5267c867d389e1fbe2,pymc-labs/pymc-marketing,data/config_files/original_scale_vars_at_end.yml,5465364994989177639b2bf41f240fcfbc1fa668,CONFIG,CONFIG
0361814c3b45ba4dd7645f997e0e46e136932c1f18788c18aa2de99f4569be00,ultralytics/ultralytics,ultralytics/cfg/models/rt-detr/rtdetr-l.yaml,b7bb57fb8ae4cf0c42efa97315475c7b7b5f53d3,CONFIG,CONFIG
022095e838cf6a203fe1fef4932daf95ddf04bdd61133c9d56bc12ff6d581508,open-edge-platform/anomalib,examples/configs/model/glass.yaml,478a62b39eac79ec3ec6c32e248c9c9170d5c409,CONFIG,CONFIG
520a3a5297828565bc3f57ae75f9f21bc974c52c8329d5e39c39e2e20bb33014,pymc-labs/pymc-marketing,data/config_files/multi_dimensional_example_model_with_2_geos.yml,4cd8ace334afdae14c56b8a98e021373ec0345e7,CONFIG,CONFIG
044428082cb19eb77e3e5090563d96e2e077f08de111dcd97f6807ab98ea0f4e,ultralytics/ultralytics,ultralytics/cfg/datasets/Argoverse.yaml,9fbd2f2673fa9f91e54a22e98a2af5c64fafd20d,CONFIG,CONFIG
0257d4aeda5891c65a50fb19c9ceb72c18e77e7f9558e21fcc2966a407392c0c,open-edge-platform/anomalib,anomalib/models/stfpm/config.yaml,ee0c7583befb16f5bb48c96dfef44e23023694fd,CONFIG,CONFIG
52fcdcdf41bd915dd9645f6e80af1d4d4f2c8837f789e4f4d17f60f6749c3069,pymc-labs/pymc-marketing,data/config_files/multi_dimensional_hierarchical_model_nested_config.yml,4812f5cf158616427354a78c7de9e5bf25379f00,CONFIG,CONFIG
054111bf9b510be603c0f4b9b998ae342c148d7088b08fe84441793c73773fa8,ultralytics/ultralytics,ultralytics/cfg/datasets/HomeObjects-3K.yaml,eb9a5492201f0ca6a17ab2587e276d8ca91fe9b5,CONFIG,CONFIG
0435507860e2d73a3171ca64020cd6911aeccabeb3108b9591a1f20048105a50,open-edge-platform/anomalib,src/configs/model/padim.yaml,b8d3b38353066ad815438b5a9fbaf3a3caaf421f,CONFIG,CONFIG
6a6dcf48f7ae57ba71947f3261f96efda347f6a704e46bc19ef3fdc57686acd5,pymc-labs/pymc-marketing,data/config_files/cost_per_unit_example.yml,a7bcb54a3b92470866ee489a0f48112e7a959e91,CONFIG,CONFIG
06bc8165eb42d1021bccd485bd18eafabf390afc246927171da61a8a0cf8a62c,ultralytics/ultralytics,ultralytics/cfg/datasets/brain-tumor.yaml,bc0b9280d997b213d912e42ee7c79753e9ff3b21,CONFIG,CONFIG
04acaf1134b19f03501e52c3c585d17c632daff4b96b00e7315590cfd169927c,open-edge-platform/anomalib,src/configs/model/ai_vad.yaml,b7992993304f6aaadd15cc18ccfa4777af01f6c7,CONFIG,CONFIG
71aa5543a88a43915a051bc674a4fda235478bf2795a32332dc14cba6a67d198,pymc-labs/pymc-marketing,data/config_files/basic_model.yml,9beef4ee7ab43ca312bc2c7c8fbd442f36d5296e,CONFIG,CONFIG
11c4f863ec4bd6a4c095a20e861541b503f95dcd045c7765d2df6c71b52dfa7d,open-edge-platform/anomalib,requirements/requirements_openvino_mo.txt,ae79a6c9e887c9afa82d1fa4d3673ac8604dbec0,ENV,ENV
44fa961078a280e96aba93f92a435d6300e6c49040a5fde1b223a54741b88554,pymc-labs/pymc-marketing,pyproject.toml,ee3767a1e00ed71fe9d0e68e459e2a15e068b02d,ENV,ENV
308ebf09f0207f24e5e90183811e51d44ac747b69221ade61fdf75fd137270f6,ultralytics/ultralytics,examples/YOLOv8-Action-Recognition/requirements.txt,3a93595908c54027d17ac0d0cd976ed4321371b3,ENV,ENV
301734cba74c9646be05b60946150067cfd29cff05d9a8bd4594047b365066af,open-edge-platform/anomalib,Dockerfile,ff5e07b4a19412bb1dc7be3aa7fa2f5e38c69e6c,ENV,ENV
754de59310b4ceadf07c7d22116978d0700b8f2c5a8a72de0001645b5fb9dbbe,pymc-labs/pymc-marketing,streamlit/mmm-explainer/requirements.txt,8b9c074c13461ff7da2479aefdbc97c662ee20bc,ENV,ENV
3ed5c5789d15b5e28271d7960985c2d9e73efffeed3e77c7b1a1286b308d1da3,ultralytics/ultralytics,examples/RTDETR-ONNXRuntime-Python/requirements.txt,ae06c93c2e1360961194d18383b3a0e6c982b3aa,ENV,ENV
65e3b1df5c83b7845008004439df1d9c4a7f07aa37f53396ccebefa50ea3b5e1,open-edge-platform/anomalib,application/docker/docker-compose.yml,38f946f8c86d664146bffdffffa6c4c51b47edf5,ENV,ENV
7d2c71088101f6318094aeaf52d6ea39fc03b1ec58df306cd676649a19a0e330,pymc-labs/pymc-marketing,scripts/docker/Dockerfile,8576a68f894784f002b5067ca931f440fe73b325,ENV,ENV
41de434796325d2aeaf0a9dab75ee5f803dcbee8de1ce99044fa4edf1ee77d71,ultralytics/ultralytics,pyproject.toml,d38fdc3cca660f04d4827fdbc77e0489e6dd29c0,ENV,ENV
69059ce8dbdef454fd0ff0754094f2819629ba377c8a941b49d3394a1170f1fa,open-edge-platform/anomalib,application/backend/pyproject.toml,0d028d2058194db1bf217448222fc11368e8cdbf,ENV,ENV
a0d1847851e43758e383158d27ea7e28426678fbd6a9de6bf6da26ec756ececf,pymc-labs/pymc-marketing,environment.yml,ecdbacb4f62dafcf459aa37c7093134a2d96ffe3,ENV,ENV
507b8cc91c924ab5d0a6b57b52f6c1d87234b5f7d28f6bd639479da5c7b80716,ultralytics/ultralytics,examples/YOLOv8-ONNXRuntime/requirements.txt,508c569520f3451b4a62a8279311d925914301ba,ENV,ENV
6fca3a9ccfeb86d0b1004fc69f305a51ddccb39cfcf197b8b41380125325d095,open-edge-platform/anomalib,application/backend/uv.lock,404fe0b6da0b1440f7ef82857bb66721b85af246,ENV,ENV
a142cf4ef7fd225b65bcada0de984e4b67f58b216dfa8f23c99561af3f9164f1,pymc-labs/pymc-marketing,requirements.txt,4be93ca5dc7d2b8806f557e2db2c5763db984cb3,ENV,ENV
6eb2394b2d7558a610057a34b67172ba95ec4f476791465039c76ae5c7c68302,ultralytics/ultralytics,requirements.txt,be1fce9b487c3109425ff3ac1c12babed1a1bd7f,ENV,ENV
756806944f43c98c43d3724f3ebde9bcee8ef0277c7a9a9c12c9b1daac9c4bdd,open-edge-platform/anomalib,pyproject.toml,5d28759b15c56c0696330d03601789ac7412a635,ENV,ENV
e4585ce2d1c9ecfcf242ff2a1988ab0b2071b8b3aad9ad1ec7ed8c2babedd24a,pymc-labs/pymc-marketing,uv.lock,3956f4276c4a6e7282acea64ec21e6a8bddd7a43,ENV,ENV
9fd09bbbbd44769e1fd2666d8601839a6f3664de1b99acbbcc7c3e4b41e00164,ultralytics/ultralytics,examples/YOLOv8-OpenCV-ONNX-Python/requirements.txt,2e27d0ec559723b34b866dcd0aef12f701975143,ENV,ENV
903acb5d1e64293993720a99c2883d49b5a9837d1b66dd9474a10e092b30d788,open-edge-platform/anomalib,.ci/Dockerfile,015ae0a32ea7b8d7cc9b135ec56f7acff54de535,ENV,ENV
a0efeb4f58d95ced79b21e33048fc5453e8fe2936adf596d5e28262713a79d01,ultralytics/ultralytics,docker/Dockerfile,cdba060cad0e68fb6bf6acf37240d21e35373e1b,ENV,ENV
02b3f6141670aebb8543f3890b7618547b1c39149d6511ff06074af71617efc4,open-edge-platform/anomalib,.github/workflows/_reusable-release-status.yaml,b855f284ea780b9ecd76270dbc5cb8d6f4202002,CI,CI
119c7f13ae25d79fa2919784e2ef2b1ce1f658ee2a07e07f462d89ebe5c71544,pymc-labs/pymc-marketing,.github/workflows/test.yml,e63537d9a8e22fec8d17669d50efbb3570a15526,CI,CI
0e00a1fc0222f3e2391fd16528b2e28dca5c71b504fe0bf745da92e4df9d712a,ultralytics/ultralytics,.github/workflows/greetings.yml,ea9d0bcb2cbb8dade660c3d2d1c41b9a483c294b,CI,CI
0d662df316392f264b8ab945b5fa7abaa863adfca85c3307036e0902f89d1700,open-edge-platform/anomalib,.github/workflows/auto-approve.yml,9c5c0666e0b17098db39d7247555f14583265b71,CI,CI
16854b9e364c8a180e78584f2e6ce6e30fe33fede167beda34b0585c0d8b4913,pymc-labs/pymc-marketing,.github/workflows/streamlit_url_health.yml,af8bdb2d446a225e82e7b77b93aea736108468c2,CI,CI
123d8023d141b7a466f7f51d8487913ad46426314500fb103e940b577383e173,ultralytics/ultralytics,.github/workflows/cla.yml,77d7b641f2d13596c00fa612434393f3bced6267,CI,CI
